,S5806281,S5806282,S5807322,S5807323,S5806058,S5808597,S0116880,S0068143,S0029752,S0164358,S5806052,S0049507,S0049493,S0181392,S0203259,S0203260,M0086399,USE00020,PE100058,price_open,price_close,MA5,MA10,MA15,d111,d112,d211,d221,d222,d511,d512,QA,PE100042
657,20.0,50.0,80.0,90.0,-8.0,-46.0,37860.0,38550.0,351600.0,327425.0,291460.0,103117.0,10532.0,38020.0,-40.0,40.0,764344.0,6.85,923233.0,38170.0,38050.0,38096.0,38192.0,38707.3333333,690.0,35.0,0.465621444824,0.0510682040789,103117.0,7286500.0,10.3619169511,3,1.27756
658,20.0,40.0,80.0,90.0,-9.0,-48.25,37550.0,38300.0,352325.0,329425.0,290465.0,114000.0,11032.0,37750.0,-50.0,20.0,776988.0,6.85,923233.0,37880.0,37970.0,38040.0,38184.0,38540.0,750.0,30.0,0.467501596537,0.0483859649123,114000.0,7261625.0,10.3052934081,3,1.27756
659,-10.0,10.0,80.0,90.0,-12.75,-36.5,37630.0,38340.0,354125.0,331325.0,290791.0,114000.0,12004.0,37850.0,-50.0,20.0,770290.0,6.85,923233.0,37750.0,37990.0,38064.0,38185.0,38419.3333333,710.0,0.0,0.467807977409,0.052649122807,114000.0,7269775.0,10.2644193435,3,1.27756
660,-50.0,-30.0,80.0,90.0,-15.5,-41.0,38720.0,39480.0,354950.0,332650.0,293004.0,114000.0,17790.0,38880.0,-100.0,-30.0,718768.0,6.85,923233.0,38010.0,39060.0,38238.0,38287.0,38351.3333333,760.0,-40.0,0.468587124947,0.0780263157895,114000.0,7325100.0,10.3184955628,3,1.27756
661,-80.0,-60.0,90.0,100.0,-14.25,-41.5,38780.0,39290.0,350000.0,333375.0,294304.0,114000.0,20400.0,38920.0,-150.0,-60.0,699766.0,6.85,923233.0,38670.0,39350.0,38484.0,38341.0,38364.6666667,510.0,-70.0,0.47625,0.0894736842105,114000.0,7357600.0,10.5108571429,3,1.27756
662,-120.0,-90.0,90.0,100.0,-8.0,-33.5,39470.0,39710.0,350075.0,335375.0,294021.0,114000.0,21523.0,39620.0,-170.0,-80.0,665500.0,6.85,923233.0,39500.0,39580.0,38790.0,38443.0,38391.3333333,240.0,-105.0,0.479004499036,0.094399122807,114000.0,7350525.0,10.4985003214,3,1.27756
663,-60.0,-40.0,90.0,100.0,-7.75,-35.5,39280.0,39560.0,350325.0,332200.0,290612.0,121258.0,26052.0,39420.0,-100.0,-40.0,659528.0,6.85,923233.0,39470.0,39250.0,39046.0,38543.0,38471.3333333,280.0,-50.0,0.474131163919,0.107423840077,121258.0,7265300.0,10.3693712981,3,1.27756
664,50.0,70.0,90.0,100.0,-7.75,-35.0,39020.0,39190.0,350650.0,324675.0,286416.0,121258.0,29976.0,39200.0,0.0,70.0,643970.0,6.85,923233.0,39270.0,39150.0,39278.0,38671.0,38549.3333333,170.0,60.0,0.462961642664,0.123604215804,121258.0,7160400.0,10.2101810923,3,1.27756
665,50.0,70.0,90.0,100.0,-1.0,-30.75,38670.0,39130.0,353600.0,327175.0,284181.0,121258.0,34931.0,38970.0,0.0,60.0,642880.0,6.85,923233.0,38900.0,38790.0,39224.0,38731.0,38599.3333333,460.0,60.0,0.462634332579,0.144035857428,121258.0,7104525.0,10.045991233,3,1.27756
666,50.0,70.0,95.0,105.0,0.5,-35.0,38170.0,38700.0,354200.0,326900.0,285512.0,121258.0,34431.0,38460.0,0.0,50.0,643264.0,6.85,923233.0,38700.0,38750.0,39104.0,38794.0,38595.3333333,530.0,60.0,0.461462450593,0.141974137789,121258.0,7137800.0,10.0759457933,3,1.27756
667,50.0,70.0,95.0,105.0,6.0,-33.0,38270.0,38760.0,353625.0,316450.0,284568.0,121258.0,33553.0,38560.0,0.0,70.0,641374.0,6.85,923233.0,38480.0,38620.0,38912.0,38851.0,38599.3333333,490.0,60.0,0.447437256981,0.138353758103,121258.0,7114200.0,10.0589607635,3,1.27756
668,10.0,40.0,95.0,105.0,8.75,-26.25,38690.0,39160.0,353825.0,311200.0,283364.0,124020.0,32425.0,39020.0,-10.0,50.0,629424.0,6.85,923233.0,39020.0,38940.0,38850.0,38948.0,38645.3333333,470.0,25.0,0.439765420759,0.130724883083,124020.0,7084100.0,10.0107397725,3,1.27756
669,30.0,50.0,95.0,105.0,18.5,-21.0,38010.0,38500.0,356200.0,303400.0,289580.0,124020.0,33368.0,38330.0,-20.0,50.0,664178.0,6.85,923233.0,38810.0,38280.0,38676.0,38977.0,38672.6666667,490.0,40.0,0.425884334643,0.134526689244,124020.0,7239500.0,10.162128018,3,1.27756
670,20.0,40.0,100.0,110.0,33.0,-6.5,38360.0,38840.0,355550.0,301850.0,291171.0,124020.0,33142.0,38550.0,-20.0,40.0,641104.0,6.85,923233.0,37980.0,38820.0,38682.0,38953.0,38714.6666667,480.0,30.0,0.42448319505,0.13361554588,124020.0,7279275.0,10.2366404163,3,1.27756
671,10.0,30.0,105.0,110.0,28.0,-7.75,38930.0,39310.0,369025.0,315925.0,291738.0,124020.0,33142.0,39240.0,-40.0,20.0,627572.0,6.85,923233.0,39320.0,38840.0,38700.0,38902.0,38762.6666667,380.0,20.0,0.428053654901,0.13361554588,124020.0,7293450.0,9.88205406138,3,1.27756
672,0.0,20.0,110.0,120.0,36.0,-2.0,38450.0,38880.0,370425.0,318100.0,291699.0,124020.0,33442.0,38560.0,-60.0,-20.0,612710.0,6.85,923233.0,38500.0,38740.0,38724.0,38818.0,38808.6666667,430.0,10.0,0.429371667679,0.134825028221,124020.0,7292475.0,9.84338935007,3,1.27756
673,-30.0,-10.0,110.0,130.0,12.0,-6.5,39170.0,39440.0,371250.0,315025.0,287623.0,123223.0,34841.0,39250.0,-70.0,-10.0,603366.0,6.85,923233.0,38780.0,39280.0,38792.0,38821.0,38896.0,270.0,-20.0,0.424276094276,0.141373769507,123223.0,7190575.0,9.68427609428,3,1.27756
674,-20.0,0.0,110.0,130.0,13.75,-16.25,39150.0,39390.0,367650.0,315025.0,287083.0,123223.0,34841.0,39210.0,-50.0,30.0,586220.0,6.85,927691.0,39020.0,39150.0,38966.0,38821.0,38973.3333333,240.0,-10.0,0.428430572555,0.141373769507,123223.0,7177075.0,9.76074391405,1,1.27756
675,10.0,30.0,110.0,130.0,16.5,-8.5,38970.0,39240.0,362675.0,306250.0,283949.0,128887.0,34841.0,39060.0,-40.0,20.0,575946.0,6.85,927691.0,39020.0,39010.0,39004.0,38843.0,38970.0,270.0,20.0,0.422209967602,0.135161032532,128887.0,7098725.0,9.78662025229,1,1.27756
676,-10.0,20.0,120.0,135.0,15.25,11.0,39170.0,39440.0,352325.0,292800.0,288094.0,128887.0,36041.0,39260.0,-50.0,20.0,585732.0,6.85,927691.0,39260.0,39540.0,39144.0,38922.0,38982.6666667,270.0,5.0,0.415525438161,0.13981627317,128887.0,7202350.0,10.2211736323,1,1.27756
677,-30.0,-10.0,120.0,135.0,20.0,18.0,39310.0,39550.0,346200.0,288500.0,291931.0,128887.0,35943.0,39390.0,-70.0,0.0,593180.0,6.85,927691.0,39520.0,39530.0,39302.0,39013.0,38979.3333333,240.0,-20.0,0.416666666667,0.139436095184,128887.0,7298275.0,10.5405473715,1,1.27756
678,-50.0,-30.0,120.0,135.0,16.75,12.75,40790.0,40870.0,346850.0,289175.0,289695.0,128887.0,35896.0,40820.0,-70.0,-20.0,604042.0,6.85,927691.0,40000.0,41140.0,39674.0,39233.0,39105.3333333,80.0,-40.0,0.416858872712,0.139253764926,128887.0,7242375.0,10.4402119072,1,1.27756
679,-10.0,10.0,120.0,135.0,18.5,22.0,40910.0,40970.0,344300.0,280525.0,291393.0,128887.0,36295.0,40950.0,-60.0,0.0,596768.0,6.85,927691.0,41220.0,41060.0,40056.0,39511.0,39232.6666667,60.0,0.0,0.407384548359,0.140801632438,128887.0,7284825.0,10.5791823991,1,1.27756
680,-40.0,0.0,120.0,135.0,20.25,27.5,41060.0,41160.0,342000.0,278950.0,292247.0,140844.0,36346.0,41130.0,-50.0,0.0,582782.0,6.85,927691.0,40990.0,41160.0,40486.0,39745.0,39390.6666667,100.0,-20.0,0.407821637427,0.129029280623,140844.0,7306175.0,10.6815423977,1,1.27756
681,0.0,20.0,120.0,130.0,21.5,22.0,40800.0,40980.0,340875.0,261425.0,291711.0,140844.0,37948.0,40870.0,-50.0,40.0,566124.0,6.85,927691.0,40850.0,40620.0,40702.0,39923.0,39515.3333333,180.0,10.0,0.383461679501,0.134716423845,140844.0,7292775.0,10.697139714,1,1.27756
682,40.0,60.0,120.0,130.0,13.75,18.5,40450.0,40620.0,337525.0,267925.0,281320.0,140844.0,41278.0,40510.0,0.0,60.0,557084.0,6.85,927691.0,40510.0,40320.0,40860.0,40081.0,39628.6666667,170.0,50.0,0.396896526183,0.146538013689,140844.0,7033000.0,10.4184875194,1,1.27756
683,60.0,80.0,120.0,130.0,8.0,19.5,40560.0,40680.0,334850.0,265375.0,278214.0,140844.0,42776.0,40640.0,20.0,70.0,546036.0,6.85,927691.0,40390.0,40950.0,40822.0,40248.0,39762.6666667,120.0,70.0,0.396259519188,0.151855954105,140844.0,6955350.0,10.3857697476,1,1.27756
684,80.0,100.0,120.0,130.0,15.5,21.0,40980.0,41090.0,333050.0,265175.0,281072.0,140844.0,42676.0,41060.0,40.0,100.0,548028.0,6.85,927691.0,40940.0,40990.0,40808.0,40432.0,39943.3333333,110.0,90.0,0.398100885753,0.151500951407,140844.0,7026800.0,10.5491667918,1,1.27756
685,50.0,70.0,120.0,130.0,18.5,16.0,40830.0,40890.0,335200.0,267425.0,284962.0,147847.0,42249.0,40920.0,0.0,80.0,552896.0,6.85,927691.0,40940.0,40710.0,40718.0,40602.0,40069.3333333,60.0,60.0,0.398903639618,0.142880815979,147847.0,7124050.0,10.6265662291,1,1.27756
686,70.0,90.0,120.0,130.0,12.0,10.5,40060.0,40200.0,335850.0,269650.0,285698.0,147847.0,41301.0,40150.0,0.0,80.0,534494.0,6.85,927691.0,40370.0,40340.0,40662.0,40682.0,40169.3333333,140.0,80.0,0.401444097067,0.139674798948,147847.0,7142450.0,10.6333928837,1,1.27756
687,10.0,30.0,120.0,130.0,11.75,7.0,40060.0,40180.0,330100.0,266325.0,291038.0,147847.0,40493.0,40180.0,-50.0,30.0,546188.0,6.85,927691.0,40430.0,39920.0,40582.0,40721.0,40248.0,120.0,20.0,0.403400484702,0.136942244347,147847.0,7275950.0,11.0208270221,1,1.27756
688,60.0,80.0,120.0,130.0,12.0,2.5,38530.0,38800.0,327175.0,266350.0,288678.0,147847.0,40244.0,38660.0,0.0,100.0,585190.0,6.85,927691.0,39310.0,38930.0,40178.0,40500.0,40224.6666667,270.0,70.0,0.407045159318,0.136100157595,147847.0,7216950.0,11.0291892718,1,1.27756
689,60.0,80.0,120.0,130.0,14.5,1.5,38740.0,38940.0,322900.0,265400.0,289849.0,147847.0,40045.0,38850.0,0.0,80.0,582476.0,6.85,927691.0,38950.0,38850.0,39750.0,40279.0,40204.6666667,200.0,70.0,0.410963146485,0.135427164569,147847.0,7246225.0,11.220540415,1,1.27756
690,-50.0,10.0,120.0,130.0,19.5,11.0,38750.0,39050.0,325275.0,268325.0,289264.0,155515.0,39744.0,38900.0,-60.0,30.0,555602.0,6.85,927691.0,38650.0,39000.0,39408.0,40063.0,40204.0,300.0,-20.0,0.412458688802,0.127781885992,155515.0,7231600.0,11.1161325033,1,1.27756
691,-30.0,0.0,120.0,130.0,15.0,11.0,38550.0,38830.0,324600.0,269500.0,289887.0,155515.0,39669.0,38600.0,-70.0,0.0,571472.0,6.85,927691.0,38780.0,38170.0,38974.0,39818.0,40112.6666667,280.0,-15.0,0.415126309304,0.127540751696,155515.0,7247175.0,11.1632393715,1,1.27756
692,30.0,50.0,120.0,130.0,17.25,13.75,37710.0,38030.0,323975.0,271325.0,289459.0,155515.0,37215.0,37780.0,0.0,70.0,601542.0,6.85,927691.0,37710.0,37640.0,38518.0,39550.0,39986.6666667,320.0,40.0,0.418743730226,0.11965083754,155515.0,7236475.0,11.1682614399,1,1.27756
693,30.0,50.0,120.0,130.0,16.5,17.0,38000.0,38310.0,323800.0,242950.0,295496.0,152551.0,36915.0,38080.0,-20.0,50.0,597890.0,6.85,1032156.0,38000.0,38370.0,38406.0,39292.0,39802.0,310.0,40.0,0.375154416306,0.120992323879,152551.0,7387400.0,11.4073502162,1,1.27756
694,20.0,50.0,120.0,130.0,13.5,18.0,39040.0,39410.0,305475.0,239050.0,289003.0,152551.0,36915.0,39160.0,-30.0,30.0,593086.0,6.85,1032156.0,39600.0,39150.0,38466.0,39108.0,39674.6666667,370.0,35.0,0.391275881823,0.120992323879,152551.0,7225075.0,11.8259677551,2,1.27756
695,-10.0,20.0,115.0,125.0,15.25,28.5,39530.0,39700.0,305225.0,240975.0,294065.0,152934.0,36815.0,39580.0,-40.0,20.0,550588.0,6.85,1032156.0,38890.0,40090.0,38684.0,39046.0,39603.3333333,170.0,5.0,0.394749774756,0.120362378542,152934.0,7351625.0,12.0429601114,2,1.27756
696,-20.0,0.0,115.0,125.0,13.75,25.0,39990.0,40180.0,303200.0,240975.0,296812.0,152934.0,36117.0,40080.0,-40.0,20.0,556322.0,6.85,1032156.0,40380.0,40150.0,39080.0,39027.0,39572.0,190.0,-10.0,0.39738621372,0.118080348386,152934.0,7420300.0,12.2366424802,2,1.27756
697,0.0,40.0,115.0,125.0,14.75,32.0,39670.0,39750.0,300600.0,241025.0,299872.0,152934.0,38689.0,39770.0,-40.0,30.0,563098.0,6.85,1032156.0,40180.0,39750.0,39502.0,39010.0,39534.0,80.0,20.0,0.400906520293,0.126489204493,152934.0,7496800.0,12.4697272122,2,1.27756
698,60.0,80.0,115.0,125.0,18.0,48.0,39630.0,39750.0,297175.0,240800.0,303314.0,152934.0,42777.0,39710.0,0.0,60.0,561288.0,6.85,1032156.0,39700.0,39630.0,39754.0,39080.0,39446.0,120.0,70.0,0.405148481534,0.139854447016,152934.0,7582850.0,12.7582232691,2,1.27756
699,60.0,80.0,115.0,125.0,16.5,41.5,39920.0,40050.0,293650.0,236875.0,306570.0,152934.0,43953.0,39990.0,10.0,80.0,566186.0,6.85,1032156.0,39750.0,40020.0,39928.0,39197.0,39381.3333333,130.0,70.0,0.403328792781,0.143699242811,152934.0,7664250.0,13.0499744594,2,1.27756
700,30.0,50.0,115.0,125.0,18.5,40.5,39740.0,39900.0,292950.0,227725.0,305616.0,170349.0,42376.0,39850.0,-10.0,60.0,569636.0,6.85,1032156.0,39990.0,39540.0,39818.0,39251.0,39303.3333333,160.0,40.0,0.388675541901,0.124379949398,170349.0,7640400.0,13.0404505888,2,1.27756
701,20.0,40.0,115.0,125.0,2.5,32.5,39330.0,39550.0,293575.0,232775.0,302631.0,170349.0,41876.0,39500.0,-30.0,20.0,575362.0,6.85,1032156.0,39560.0,39380.0,39664.0,39372.0,39239.3333333,220.0,30.0,0.39644894831,0.122912374009,170349.0,7565775.0,12.8855914162,2,1.27756
702,0.0,30.0,115.0,125.0,4.25,31.0,38950.0,39180.0,289075.0,232500.0,295005.0,170349.0,40278.0,39100.0,-40.0,10.0,586970.0,6.85,1032156.0,39110.0,39200.0,39554.0,39528.0,39191.3333333,230.0,15.0,0.402144772118,0.118222003064,170349.0,7375125.0,12.7564213439,2,1.27756
703,20.0,40.0,110.0,120.0,6.25,33.25,38870.0,39100.0,284050.0,222525.0,297509.0,170349.0,39577.0,39070.0,-10.0,60.0,592748.0,6.85,1032156.0,39220.0,38910.0,39410.0,39582.0,39190.0,230.0,30.0,0.391700404858,0.116164462368,170349.0,7437725.0,13.0922812885,2,1.27756
704,30.0,50.0,105.0,115.0,9.5,30.0,38950.0,39170.0,280275.0,223375.0,300007.0,170349.0,38828.0,39060.0,-10.0,60.0,587866.0,6.85,1032156.0,38890.0,39270.0,39260.0,39594.0,39218.0,220.0,40.0,0.398492551958,0.113966034435,170349.0,7500175.0,13.3800285434,2,1.27756
705,10.0,30.0,105.0,115.0,7.25,26.25,39370.0,39540.0,277600.0,225125.0,298014.0,181736.0,38225.0,39490.0,-10.0,40.0,591382.0,6.85,1032156.0,39510.0,39700.0,39292.0,39555.0,39264.6666667,170.0,20.0,0.405484510086,0.105166285161,181736.0,7450350.0,13.4192182997,2,1.27756
706,30.0,50.0,105.0,115.0,10.5,34.75,38960.0,39160.0,277950.0,188100.0,298241.0,181736.0,38175.0,39120.0,-40.0,30.0,588116.0,6.85,1032156.0,39600.0,39060.0,39228.0,39446.0,39324.0,200.0,40.0,0.33837021047,0.105028722983,181736.0,7456025.0,13.4125292319,2,1.27756
707,10.0,30.0,95.0,100.0,9.0,29.75,38920.0,39120.0,274075.0,187400.0,297628.0,181736.0,39198.0,39090.0,-40.0,30.0,595584.0,6.85,1032156.0,39120.0,39310.0,39250.0,39402.0,39435.3333333,200.0,20.0,0.341877223388,0.107843245147,181736.0,7440700.0,13.5742041412,2,1.27756
708,-10.0,10.0,95.0,100.0,6.75,26.0,38860.0,39110.0,273350.0,190425.0,300232.0,181736.0,39220.0,39090.0,-50.0,0.0,608870.0,6.85,1032156.0,39300.0,38930.0,39254.0,39332.0,39472.6666667,250.0,0.0,0.348317175782,0.107903772505,181736.0,7505800.0,13.7292847997,2,1.27756
709,-20.0,0.0,95.0,100.0,12.5,26.25,38880.0,39090.0,270200.0,191425.0,306461.0,181736.0,41521.0,39060.0,-50.0,0.0,597714.0,6.85,1032156.0,38830.0,39030.0,39206.0,39233.0,39464.6666667,210.0,-10.0,0.354228349371,0.114234383942,181736.0,7661525.0,14.1775074019,2,1.27756
710,-20.0,0.0,95.0,100.0,17.5,27.75,38590.0,38800.0,267775.0,192050.0,305608.0,180157.0,43955.0,38680.0,-50.0,-10.0,605754.0,6.85,1032156.0,38790.0,38770.0,39020.0,39156.0,39376.6666667,210.0,-10.0,0.358603305014,0.121990819119,180157.0,7640200.0,14.2660815984,2,1.27756
711,-10.0,30.0,95.0,100.0,15.25,24.75,38400.0,38620.0,267850.0,191150.0,305014.0,180157.0,45180.0,38500.0,-40.0,10.0,619598.0,6.85,1036673.0,38560.0,38500.0,38908.0,39068.0,39266.6666667,220.0,10.0,0.356822848609,0.125390631505,180157.0,7625350.0,14.2343662498,3,1.27756
712,-20.0,0.0,95.0,100.0,16.25,25.5,38440.0,38650.0,266225.0,184500.0,303873.0,180157.0,47657.0,38500.0,-70.0,0.0,636594.0,6.85,1036673.0,38520.0,38420.0,38730.0,38990.0,39178.0,210.0,-10.0,0.346511409522,0.132265190917,180157.0,7596825.0,14.2676777162,3,1.27756
713,-20.0,0.0,95.0,100.0,11.75,23.25,38490.0,38720.0,263125.0,184250.0,302908.0,180157.0,49536.0,38530.0,-80.0,-30.0,629420.0,6.85,1036673.0,38480.0,38830.0,38710.0,38982.0,39124.6666667,230.0,-10.0,0.350118764846,0.137480086813,180157.0,7572700.0,14.3899287411,3,1.27756
714,-30.0,-10.0,90.0,100.0,9.75,17.5,38520.0,38650.0,269525.0,191700.0,310268.0,180157.0,53667.0,38610.0,-70.0,-10.0,659464.0,6.85,1036673.0,38680.0,38220.0,38548.0,38877.0,39004.6666667,130.0,-20.0,0.355625637696,0.148945086785,180157.0,7756700.0,14.389574251,3,1.27756
715,-10.0,10.0,85.0,95.0,6.5,10.0,37900.0,38060.0,266100.0,190675.0,308359.0,197767.0,54667.0,37980.0,-60.0,20.0,650480.0,6.85,1036673.0,37970.0,38030.0,38400.0,38710.0,38904.0,160.0,0.0,0.358276963548,0.13821062159,197767.0,7708975.0,14.4851089816,3,1.27756
716,-10.0,10.0,85.0,95.0,8.75,7.75,37760.0,37930.0,261125.0,192300.0,306980.0,197767.0,54315.0,37850.0,-50.0,20.0,696500.0,6.85,1036673.0,37940.0,37620.0,38224.0,38566.0,38786.6666667,170.0,0.0,0.368214456678,0.137320685453,197767.0,7674500.0,14.6950694112,3,1.27756
717,40.0,60.0,85.0,90.0,14.0,13.0,37370.0,37470.0,258625.0,192300.0,302014.0,197767.0,54187.0,37460.0,0.0,60.0,696288.0,6.85,1036673.0,37650.0,37570.0,38054.0,38392.0,38678.0,100.0,50.0,0.37177380377,0.136997072312,197767.0,7550350.0,14.5971000483,3,1.27756
718,80.0,100.0,85.0,90.0,13.25,10.5,37270.0,37360.0,256275.0,192050.0,304323.0,197767.0,51594.0,37330.0,20.0,70.0,715712.0,6.85,1036673.0,37500.0,37100.0,37708.0,38209.0,38557.3333333,90.0,90.0,0.374695151693,0.130441377985,197767.0,7608075.0,14.8435762365,3,1.27756
719,60.0,80.0,85.0,90.0,12.25,8.5,37250.0,37290.0,261025.0,198250.0,310927.0,197767.0,50132.0,37320.0,20.0,80.0,703500.0,6.85,1036673.0,37170.0,37310.0,37526.0,38037.0,38426.6666667,40.0,70.0,0.379752897232,0.126745109144,197767.0,7773175.0,14.889713629,3,1.27756
720,60.0,80.0,85.0,90.0,3.75,-0.5,36410.0,36430.0,258700.0,198275.0,309300.0,197372.0,54060.0,36480.0,50.0,100.0,754402.0,6.85,1036673.0,36860.0,36230.0,37166.0,37783.0,38195.3333333,20.0,70.0,0.383214147661,0.136949516649,197372.0,7732500.0,14.9449168922,3,1.27756
721,10.0,50.0,85.0,90.0,4.0,-5.0,36200.0,36150.0,262250.0,204375.0,305095.0,197372.0,57175.0,36250.0,-10.0,50.0,769640.0,6.85,1036673.0,36490.0,36030.0,36848.0,37536.0,37993.3333333,50.0,30.0,0.389656816015,0.144840706889,197372.0,7627375.0,14.5421830315,3,1.27756
722,10.0,50.0,85.0,90.0,15.0,0.75,35080.0,35200.0,258500.0,203825.0,295663.0,197372.0,61387.0,35180.0,-50.0,50.0,776164.0,6.85,1036673.0,36090.0,34970.0,36328.0,37191.0,37704.0,120.0,30.0,0.394245647969,0.155510913402,197372.0,7391575.0,14.2970502901,3,1.27756
723,10.0,30.0,85.0,90.0,22.25,1.75,34780.0,34940.0,255275.0,203625.0,293531.0,197372.0,61261.0,34920.0,-40.0,50.0,802796.0,6.85,1036673.0,35300.0,34880.0,35884.0,36796.0,37434.0,160.0,20.0,0.398834590148,0.15519171919,197372.0,7338275.0,14.3732739203,3,1.27756
724,-10.0,30.0,85.0,90.0,21.0,5.0,34560.0,34720.0,255050.0,201800.0,293418.0,197372.0,58061.0,34680.0,-50.0,50.0,811684.0,6.85,1036673.0,34840.0,34770.0,35376.0,36451.0,37150.0,160.0,10.0,0.395608704176,0.147085199522,197372.0,7335450.0,14.3804156048,3,1.27756
725,-10.0,30.0,80.0,85.0,25.5,11.0,34690.0,34820.0,252325.0,201800.0,289918.0,199288.0,53476.0,34770.0,-50.0,50.0,793228.0,6.85,1036673.0,34600.0,34910.0,35112.0,36139.0,36892.6666667,130.0,10.0,0.399881105717,0.134167636787,199288.0,7247950.0,14.362330328,3,1.27756
726,-30.0,30.0,80.0,85.0,22.5,11.5,33900.0,33990.0,251125.0,204175.0,291255.0,199288.0,51479.0,34040.0,-50.0,50.0,871010.0,6.85,1036673.0,35100.0,33510.0,34608.0,35728.0,36560.0,90.0,0.0,0.406520657043,0.129157299988,199288.0,7281375.0,14.4975111996,3,1.27756
727,0.0,40.0,80.0,85.0,16.5,6.5,33500.0,33630.0,250675.0,204675.0,290239.0,199288.0,50002.0,33570.0,-40.0,40.0,853620.0,6.85,1036673.0,33590.0,33850.0,34384.0,35356.0,36255.3333333,130.0,20.0,0.408247731126,0.125451607723,199288.0,7255975.0,14.4728732422,3,1.27756
728,20.0,50.0,80.0,85.0,12.5,4.25,34410.0,34510.0,247925.0,205675.0,287226.0,199288.0,49479.0,34470.0,-20.0,50.0,811738.0,6.85,1036673.0,33770.0,34620.0,34332.0,35108.0,35974.6666667,100.0,35.0,0.414792780075,0.124139436394,199288.0,7180650.0,14.4814964203,3,1.27756
729,10.0,30.0,80.0,85.0,15.5,9.5,35030.0,35120.0,244800.0,207125.0,294307.0,199288.0,48653.0,35020.0,-50.0,50.0,751602.0,6.85,1036673.0,34200.0,35140.0,34406.0,34891.0,35769.3333333,90.0,20.0,0.423049428105,0.122067058729,199288.0,7357675.0,15.0279309641,3,1.27756
730,20.0,40.0,80.0,85.0,18.0,7.5,35160.0,35240.0,243350.0,208425.0,294334.0,187152.0,46955.0,35200.0,-30.0,40.0,741512.0,6.85,1036673.0,35150.0,35350.0,34494.0,34803.0,35590.6666667,80.0,30.0,0.428241216355,0.125446161409,187152.0,7358350.0,15.1188617218,3,1.27756
731,10.0,30.0,80.0,85.0,13.25,7.25,34750.0,34830.0,244375.0,210450.0,294306.0,187152.0,45497.0,34800.0,-40.0,40.0,779230.0,6.85,1098727.0,35100.0,34740.0,34740.0,34674.0,35398.6666667,80.0,20.0,0.430588235294,0.121550931863,187152.0,7357650.0,15.0540153453,3,1.27756
732,40.0,60.0,80.0,85.0,11.25,0.5,34850.0,35140.0,243025.0,210150.0,295751.0,187152.0,40718.0,34930.0,20.0,60.0,773832.0,6.85,1098727.0,34900.0,35080.0,34986.0,34685.0,35232.6666667,290.0,50.0,0.432362925625,0.108783235018,187152.0,7393775.0,15.2119637897,1,1.27756
733,110.0,130.0,80.0,85.0,4.5,0.0,35050.0,35310.0,239200.0,210125.0,293101.0,187152.0,34977.0,35120.0,70.0,140.0,784560.0,6.85,1098727.0,35120.0,34890.0,35040.0,34686.0,35085.3333333,260.0,120.0,0.439224498328,0.0934454347269,187152.0,7327525.0,15.3167328595,1,1.27756
734,120.0,140.0,80.0,85.0,5.0,2.0,34710.0,34910.0,239250.0,211400.0,291841.0,187152.0,33047.0,34800.0,70.0,140.0,818320.0,6.85,1098727.0,34770.0,34390.0,34890.0,34648.0,34890.6666667,200.0,130.0,0.441797283177,0.088289198085,187152.0,7296025.0,15.2477011494,1,1.27756
735,80.0,100.0,80.0,85.0,-1.0,1.75,34490.0,34820.0,237625.0,211400.0,292994.0,172522.0,31897.0,34580.0,20.0,100.0,811654.0,6.85,1098727.0,34530.0,34610.0,34742.0,34618.0,34782.6666667,330.0,90.0,0.44481851657,0.0924432825958,172522.0,7324850.0,15.4126249342,1,1.27756
736,30.0,50.0,80.0,85.0,0.75,0.75,34950.0,35410.0,235750.0,210700.0,293692.0,172522.0,29866.0,35020.0,-20.0,70.0,773338.0,6.85,1098727.0,35000.0,35330.0,34860.0,34800.0,34736.0,460.0,40.0,0.446871686108,0.0865570767786,172522.0,7342300.0,15.5722163309,1,1.27756
737,-20.0,0.0,80.0,85.0,3.75,3.75,34740.0,34990.0,235725.0,210450.0,294375.0,172522.0,29143.0,34830.0,-50.0,30.0,808188.0,6.85,1098727.0,35070.0,34710.0,34786.0,34886.0,34718.6666667,250.0,-10.0,0.446388800509,0.0844616918422,172522.0,7359375.0,15.6100859052,1,1.27756
738,30.0,50.0,80.0,85.0,2.5,4.25,34780.0,35190.0,232700.0,210850.0,289679.0,172522.0,28569.0,34850.0,-20.0,50.0,816048.0,6.85,1098727.0,34670.0,35010.0,34810.0,34925.0,34727.3333333,410.0,40.0,0.453051138805,0.0827981358899,172522.0,7241975.0,15.5607541899,1,1.27756
739,10.0,30.0,80.0,85.0,-0.5,1.75,35050.0,35280.0,231925.0,210175.0,287561.0,172522.0,28469.0,35130.0,-20.0,50.0,814198.0,6.85,1098727.0,35090.0,34920.0,34916.0,34903.0,34737.3333333,230.0,20.0,0.453109841544,0.0825083177798,172522.0,7189025.0,15.4985986849,1,1.27756
740,20.0,40.0,80.0,85.0,-2.0,-0.75,35300.0,35580.0,232675.0,211550.0,295539.0,170407.0,27488.0,35400.0,-30.0,10.0,805900.0,6.85,1098727.0,34900.0,35960.0,35186.0,34964.0,34807.3333333,280.0,30.0,0.454604061459,0.0806539637456,170407.0,7388475.0,15.8772429354,1,1.27756
